期間,エリア,年,月,日,年齢,便,同乗者数,週,曜日,乗車座標,,降車座標,
term,area,year,month,day,age,binn,passenger,week,yobi,O_X,O_Y,D_X,D_Y
2,3,2024,5,17,83,4,4,3,金,137.147005,37.308615,136.977028,37.308906
2,3,2024,5,17,64,4,4,3,金,137.147005,37.308615,136.977028,37.308906
2,3,2024,5,17,63,4,4,3,金,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,20,65,2,1,4,月,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,20,65,3,1,4,月,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,21,63,1,2,4,火,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,21,80,1,2,4,火,137.106016,37.332129,137.147005,37.308615
2,3,2024,5,21,80,3,1,4,火,137.147005,37.308615,137.106016,37.332129
2,3,2024,5,22,63,1,3,4,水,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,22,68,1,3,4,水,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,22,87,1,3,4,水,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,22,91,1,3,4,水,136.977028,37.308906,137.147005,37.308615
2,3,2024,5,22,88,1,3,4,水,136.988499,37.323135,137.147005,37.308615
2,3,2024,5,22,78,1,3,4,水,137.100438,37.31086,137.147005,37.308615
2,3,2024,5,22,88,3,1,4,水,137.147005,37.308615,136.988499,37.323135
2,3,2024,5,22,78,4,3,4,水,137.147005,37.308615,137.100438,37.31086
2,3,2024,5,22,63,4,3,4,水,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,22,68,4,3,4,水,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,22,87,4,2,4,水,137.147005,37.308615,137.062943,37.345012
2,3,2024,5,22,91,4,2,4,水,137.147005,37.308615,136.977028,37.308906
2,3,2024,5,22,87,5,2,4,水,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,22,87,5,2,4,水,137.147005,37.308615,137.000707,37.307281
2,3,2024,5,23,63,1,1,4,木,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,23,83,3,2,4,木,137.147005,37.308615,137.095368,37.325405
2,3,2024,5,23,87,3,2,4,木,137.147005,37.308615,137.062943,37.345012
2,3,2024,5,23,63,4,1,4,木,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,24,63,1,1,4,金,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,24,63,4,1,4,金,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,27,63,1,1,5,月,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,27,63,4,1,5,月,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,28,63,1,2,5,火,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,28,84,1,2,5,火,137.095368,37.325405,137.147005,37.308615
2,3,2024,5,28,65,2,1,5,火,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,28,65,3,2,5,火,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,28,86,3,2,5,火,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,28,63,4,1,5,火,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,29,87,1,2,5,水,137.000707,37.307281,137.147005,37.308615
2,3,2024,5,29,90,1,2,5,水,137.000707,37.307281,137.147005,37.308615
2,3,2024,5,29,81,2,1,5,水,137.095368,37.325405,137.147005,37.308615
2,3,2024,5,29,81,3,3,5,水,137.147005,37.308615,137.095368,37.325405
2,3,2024,5,29,87,4,3,5,水,137.147005,37.308615,137.000707,37.307281
2,3,2024,5,29,90,5,3,5,水,137.147005,37.308615,137.000707,37.307281
2,3,2024,5,30,91,1,4,5,木,136.977028,37.308906,137.147005,37.308615
2,3,2024,5,30,80,1,4,5,木,137.106016,37.332129,137.147005,37.308615
2,3,2024,5,30,84,1,4,5,木,137.095368,37.325405,137.147005,37.308615
2,3,2024,5,30,83,1,4,5,木,137.100438,37.31086,137.147005,37.308615
2,3,2024,5,30,80,3,2,5,木,137.147005,37.308615,137.106016,37.332129
2,3,2024,5,30,91,3,2,5,木,137.147005,37.308615,136.977028,37.308906
2,3,2024,5,30,83,4,2,5,木,137.147005,37.308615,137.100438,37.31086
2,3,2024,5,30,63,4,2,5,木,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,31,66,1,2,5,金,137.000707,37.307281,137.147005,37.308615
2,3,2024,5,31,63,1,2,5,金,137.060514,37.322448,137.147005,37.308615
2,3,2024,5,31,82,2,1,5,金,137.100438,37.31086,137.147005,37.308615
2,3,2024,5,31,77,3,2,5,金,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,31,66,3,2,5,金,137.147005,37.308615,137.000707,37.307281
2,3,2024,5,31,63,4,2,5,金,137.147005,37.308615,137.060514,37.322448
2,3,2024,5,31,82,4,2,5,金,137.147005,37.308615,137.100438,37.31086
2,3,2024,6,3,63,1,1,1,月,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,3,91,2,2,1,月,136.977028,37.308906,137.147005,37.308615
2,3,2024,6,3,83,2,2,1,月,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,3,65,3,3,1,月,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,3,77,3,3,1,月,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,3,91,3,3,1,月,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,3,63,4,1,1,月,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,4,63,1,2,1,火,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,4,82,1,2,1,火,137.100438,37.31086,137.147005,37.308615
2,3,2024,6,4,82,4,2,1,火,137.147005,37.308615,137.100438,37.31086
2,3,2024,6,4,63,4,2,1,火,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,5,63,1,1,1,水,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,5,80,2,1,1,水,137.106016,37.332129,137.147005,37.308615
2,3,2024,6,5,80,3,1,1,水,137.147005,37.308615,137.106016,37.332129
2,3,2024,6,5,63,4,1,1,水,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,6,87,1,1,1,木,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,6,87,2,3,1,木,137.000707,37.307281,137.147005,37.308615
2,3,2024,6,6,90,2,3,1,木,137.000707,37.307281,137.147005,37.308615
2,3,2024,6,6,81,2,3,1,木,137.095368,37.325405,137.147005,37.308615
2,3,2024,6,6,81,3,3,1,木,137.147005,37.308615,137.095368,37.325405
2,3,2024,6,6,90,3,3,1,木,137.147005,37.308615,137.000707,37.307281
2,3,2024,6,6,87,3,3,1,木,137.147005,37.308615,137.000707,37.307281
2,3,2024,6,6,87,5,1,1,木,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,7,88,1,3,1,金,136.988499,37.323135,137.147005,37.308615
2,3,2024,6,7,63,1,3,1,金,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,7,68,1,3,1,金,137.060514,37.322448,137.147005,37.308615
2,3,2024,6,7,84,2,1,1,金,137.081298,37.350051,137.147005,37.308615
2,3,2024,6,7,84,3,2,1,金,137.147005,37.308615,137.081298,37.350051
2,3,2024,6,7,68,3,2,1,金,137.147005,37.308615,137.060514,37.322448
2,3,2024,6,7,88,4,2,1,金,137.147005,37.308615,137.095368,37.325405
2,3,2024,6,7,88,4,2,1,金,137.147005,37.308615,136.988499,37.323135
2,4,2023,5,12,81,2,2,2,金,137.04574,37.265355,137.146736,37.299112
2,4,2023,5,12,32,2,2,2,金,137.04574,37.265355,137.146736,37.299112
2,4,2023,5,12,81,3,2,2,金,137.147005,37.308615,137.04574,37.265355
2,4,2023,5,12,32,3,2,2,金,137.147005,37.308615,137.04574,37.265355
2,4,2023,5,15,89,1,1,3,月,137.060525,37.274462,137.147005,37.308615
2,4,2023,5,15,88,2,1,3,月,137.074765,37.296261,137.147789,37.30327
2,4,2023,5,15,92,4,3,3,月,137.147005,37.308615,137.086385,37.281212
2,4,2023,5,15,88,4,3,3,月,137.147005,37.308615,137.074765,37.296261
2,4,2023,5,15,89,4,3,3,月,137.147005,37.308615,137.060525,37.274462
2,4,2023,5,16,89,3,1,3,火,137.147005,37.308615,137.082226,37.250315
2,4,2023,5,16,81,4,1,3,火,137.147005,37.308615,137.082226,37.250315
2,4,2023,5,18,87,2,3,3,木,137.04574,37.265355,137.147005,37.308615
